,,coef
CELA3B,cnv_amp,-1.5218924e-05
CELA3B,methylation,0.0
CELA3A,mut_important,0.0
CELA3A,cnv_del,0.0046713916
CELA3A,cnv_amp,0.00022084042
CELA3A,methylation,0.0
NEGR1,mut_important,0.0
NEGR1,cnv_del,0.0
NEGR1,cnv_amp,0.0
NEGR1,methylation,0.0
OR1A2,mut_important,0.0
OR1A2,cnv_del,1.6328602e-05
OR1A2,cnv_amp,-5.6964256e-10
OR1A2,methylation,0.0
OR1A1,mut_important,0.0
OR1A1,cnv_del,8.752479e-06
OR1A1,cnv_amp,-2.0521806e-09
OR1A1,methylation,0.0
TDP1,mut_important,0.0
TDP1,cnv_del,0.0
TDP1,cnv_amp,0.0
TDP1,methylation,0.0
FAM193B,mut_important,0.0
FAM193B,cnv_del,0.0
FAM193B,cnv_amp,0.0
FAM193B,methylation,0.0
TREH,mut_important,0.0
TREH,cnv_del,-2.0129482e-05
TREH,cnv_amp,-4.1510322e-08
TREH,methylation,0.0
SCOC,mut_important,0.0
SCOC,cnv_del,0.0
SCOC,cnv_amp,0.0
SCOC,methylation,0.0
RPS6,mut_important,0.0
RPS6,cnv_del,-0.0006790205
RPS6,cnv_amp,-3.560106e-05
RPS6,methylation,-7.468501e-07
ADAMTS13,mut_important,0.0
ADAMTS13,cnv_del,0.0
ADAMTS13,cnv_amp,0.0
ADAMTS13,methylation,0.0
GFRA4,mut_important,0.0
GFRA4,cnv_del,0.0
GFRA4,cnv_amp,0.0
GFRA4,methylation,0.0
MEFV,mut_important,0.0
MEFV,cnv_del,0.0005637212
MEFV,cnv_amp,-0.007216882
MEFV,methylation,0.0
GFRA1,mut_important,0.0
GFRA1,cnv_del,0.0
GFRA1,cnv_amp,0.0
GFRA1,methylation,0.0
GFRA3,mut_important,0.0
GFRA3,cnv_del,0.0
GFRA3,cnv_amp,0.0
GFRA3,methylation,0.0
GFRA2,mut_important,0.0
GFRA2,cnv_del,0.0
GFRA2,cnv_amp,0.0
GFRA2,methylation,0.0
RPS3,mut_important,0.0
RPS3,cnv_del,-1.566985e-05
RPS3,cnv_amp,0.00013270855
RPS3,methylation,0.0
RPS2,mut_important,0.0
RPS2,cnv_del,-5.6064387e-06
RPS2,cnv_amp,-0.00020706319
RPS2,methylation,-4.2085244e-07
AFAP1L1,mut_important,0.0
AFAP1L1,cnv_del,0.0
AFAP1L1,cnv_amp,0.0
AFAP1L1,methylation,0.0
AFAP1L2,mut_important,0.0
AFAP1L2,cnv_del,0.0
AFAP1L2,cnv_amp,0.0
AFAP1L2,methylation,0.0
PRSS41,mut_important,0.0
PRSS41,cnv_del,0.0
PRSS41,cnv_amp,0.0
PRSS41,methylation,0.0
ADAMTS16,mut_important,0.0
ADAMTS16,cnv_del,0.0
ADAMTS16,cnv_amp,0.0
ADAMTS16,methylation,0.0
PCMT1,mut_important,0.0
PCMT1,cnv_del,0.0
PCMT1,cnv_amp,0.0
PCMT1,methylation,0.0
PRSS48,mut_important,0.0
PRSS48,cnv_del,0.0
PRSS48,cnv_amp,0.0
PRSS48,methylation,0.0
VDAC3,mut_important,0.0
VDAC3,cnv_del,-0.0011419879
VDAC3,cnv_amp,-0.0005969893
VDAC3,methylation,0.00011981782
SLAIN1,mut_important,0.0
SLAIN1,cnv_del,0.0
SLAIN1,cnv_amp,0.0
SLAIN1,methylation,0.0
VDAC2,mut_important,0.0
VDAC2,cnv_del,-0.008090874
VDAC2,cnv_amp,-0.017794663
VDAC2,methylation,0.00076921773
FAM177A1,mut_important,0.0
FAM177A1,cnv_del,0.0
FAM177A1,cnv_amp,0.0
FAM177A1,methylation,0.0
CPA2,mut_important,0.0
CPA2,cnv_del,-0.03247445
CPA2,cnv_amp,-0.008929659
CPA2,methylation,0.0
CPA3,mut_important,0.0
CPA3,cnv_del,-5.4300377e-05
CPA3,cnv_amp,0.00013853097
CPA3,methylation,0.0
CPA1,mut_important,0.0
CPA1,cnv_del,-0.008546231
CPA1,cnv_amp,-0.003599774
CPA1,methylation,0.030898709
CPA6,mut_important,0.0
CPA6,cnv_del,0.0
CPA6,cnv_amp,0.0
CPA6,methylation,0.0
CPA4,mut_important,0.0
CPA4,cnv_del,0.0
CPA4,cnv_amp,0.0
CPA4,methylation,0.0
CPA5,mut_important,0.0
CPA5,cnv_del,0.0
CPA5,cnv_amp,0.0
CPA5,methylation,0.0
SLMAP,mut_important,0.0
SLMAP,cnv_del,0.0
SLMAP,cnv_amp,0.0
SLMAP,methylation,0.0
NBEA,mut_important,0.0
NBEA,cnv_del,0.0
NBEA,cnv_amp,0.0
NBEA,methylation,0.0
OSM,mut_important,0.0
OSM,cnv_del,2.695931e-05
OSM,cnv_amp,-1.1476195e-05
OSM,methylation,0.0
ATG9A,mut_important,0.0
ATG9A,cnv_del,8.465183e-06
ATG9A,cnv_amp,1.9069129e-06
ATG9A,methylation,2.8584017e-07
ATG9B,mut_important,0.0
ATG9B,cnv_del,-2.8875073e-05
ATG9B,cnv_amp,0.00013028581
ATG9B,methylation,0.0
FMN2,mut_important,0.0
FMN2,cnv_del,0.0
FMN2,cnv_amp,0.0
FMN2,methylation,0.0
OS9,mut_important,0.0
OS9,cnv_del,6.5215434e-05
OS9,cnv_amp,-1.5925365e-05
OS9,methylation,-0.0001485518
LNX2,mut_important,0.0
LNX2,cnv_del,0.0
LNX2,cnv_amp,0.0
LNX2,methylation,0.0
SH2D4B,mut_important,0.0
SH2D4B,cnv_del,0.0
SH2D4B,cnv_amp,0.0
SH2D4B,methylation,0.0
IFT74,mut_important,0.0
IFT74,cnv_del,0.0
IFT74,cnv_amp,0.0
IFT74,methylation,0.0
NPHS2,mut_important,0.0
NPHS2,cnv_del,0.0
NPHS2,cnv_amp,0.0
NPHS2,methylation,0.0
NPHS1,mut_important,0.0
NPHS1,cnv_del,0.0
NPHS1,cnv_amp,0.0
NPHS1,methylation,0.0
ZNF195,mut_important,0.0
ZNF195,cnv_del,0.0004970732
ZNF195,cnv_amp,0.00055597746
ZNF195,methylation,-1.328367e-05
ARG1,mut_important,0.0
ARG1,cnv_del,-6.365567e-05
ARG1,cnv_amp,4.3532196e-05
ARG1,methylation,0.0
ARG2,mut_important,0.0
ARG2,cnv_del,0.0036305184
ARG2,cnv_amp,-0.0007152881
ARG2,methylation,6.960347e-05
TMEM50B,mut_important,0.0
TMEM50B,cnv_del,0.0
TMEM50B,cnv_amp,0.0
TMEM50B,methylation,0.0
TMEM50A,mut_important,0.0
TMEM50A,cnv_del,0.0
TMEM50A,cnv_amp,0.0
TMEM50A,methylation,0.0
DCAF4L1,mut_important,0.0
DCAF4L1,cnv_del,0.0
DCAF4L1,cnv_amp,0.0
DCAF4L1,methylation,0.0
DCAF4L2,mut_important,0.0
DCAF4L2,cnv_del,0.0
DCAF4L2,cnv_amp,0.0
DCAF4L2,methylation,0.0
EHD4,mut_important,0.0
EHD4,cnv_del,0.00014802956
EHD4,cnv_amp,-4.3040063e-06
EHD4,methylation,1.6741498e-06
EHD3,mut_important,0.0
EHD3,cnv_del,2.2874869e-05
EHD3,cnv_amp,7.648869e-05
EHD3,methylation,-1.6637443e-05
EHD2,mut_important,0.0
EHD2,cnv_del,7.3132775e-05
EHD2,cnv_amp,-4.323567e-06
EHD2,methylation,0.0
EHD1,mut_important,0.0
EHD1,cnv_del,-4.1887215e-05
EHD1,cnv_amp,-1.46500815e-05
EHD1,methylation,-2.396121e-07
GDE1,mut_important,0.0
GDE1,cnv_del,0.0
GDE1,cnv_amp,0.0
GDE1,methylation,0.0
GON4L,mut_important,0.0
GON4L,cnv_del,0.0
GON4L,cnv_amp,0.0
GON4L,methylation,0.0
ABL1,mut_important,0.0
ABL1,cnv_del,0.03556417
ABL1,cnv_amp,-0.0034084278
ABL1,methylation,0.0002788508
ABL2,mut_important,0.0
ABL2,cnv_del,1.3099676e-05
ABL2,cnv_amp,-0.00058931555
ABL2,methylation,8.239126e-06
TMED7,mut_important,0.0
TMED7,cnv_del,0.0
TMED7,cnv_amp,0.0
TMED7,methylation,0.0
TMED6,mut_important,0.0
TMED6,cnv_del,0.0
TMED6,cnv_amp,0.0
TMED6,methylation,0.0
TMED5,mut_important,0.0
TMED5,cnv_del,0.0
TMED5,cnv_amp,0.0
TMED5,methylation,0.0
TMED4,mut_important,0.0
TMED4,cnv_del,0.0
TMED4,cnv_amp,0.0
TMED4,methylation,0.0
TMED3,mut_important,0.0
TMED3,cnv_del,0.0
TMED3,cnv_amp,0.0
TMED3,methylation,0.0
TMED2,mut_important,0.0
TMED2,cnv_del,0.0
TMED2,cnv_amp,0.0
TMED2,methylation,0.0
TMED1,mut_important,0.0
TMED1,cnv_del,0.0
TMED1,cnv_amp,0.0
TMED1,methylation,0.0
ARPP19,mut_important,0.0
ARPP19,cnv_del,0.0
ARPP19,cnv_amp,0.0
ARPP19,methylation,0.0
BAIAP2L2,mut_important,0.0
BAIAP2L2,cnv_del,0.0
BAIAP2L2,cnv_amp,0.0
BAIAP2L2,methylation,0.0
BAIAP2L1,mut_important,0.0
BAIAP2L1,cnv_del,1.6565522e-08
BAIAP2L1,cnv_amp,-6.459819e-08
BAIAP2L1,methylation,-7.791477e-08
HNRNPU,mut_important,0.0
HNRNPU,cnv_del,0.0
HNRNPU,cnv_amp,0.0
HNRNPU,methylation,0.0
TMED9,mut_important,0.0
TMED9,cnv_del,0.0
TMED9,cnv_amp,0.0
TMED9,methylation,0.0
TMED8,mut_important,0.0
TMED8,cnv_del,0.0
TMED8,cnv_amp,0.0
TMED8,methylation,0.0
HNRNPK,mut_important,0.0
HNRNPK,cnv_del,0.0
HNRNPK,cnv_amp,0.0
HNRNPK,methylation,0.0
HNRNPL,mut_important,0.0
HNRNPL,cnv_del,0.0
HNRNPL,cnv_amp,0.0
HNRNPL,methylation,0.0
HNRNPM,mut_important,0.0
HNRNPM,cnv_del,0.0
HNRNPM,cnv_amp,0.0
HNRNPM,methylation,0.0
HNRNPC,mut_important,0.0
HNRNPC,cnv_del,0.0
HNRNPC,cnv_amp,0.0
HNRNPC,methylation,0.0
KBTBD13,mut_important,0.0
KBTBD13,cnv_del,0.0
KBTBD13,cnv_amp,0.0
KBTBD13,methylation,0.0
RPL27A,mut_important,0.0
RPL27A,cnv_del,-1.2588287e-05
RPL27A,cnv_amp,3.503902e-06
RPL27A,methylation,0.0
HNRNPF,mut_important,0.0
HNRNPF,cnv_del,0.0
HNRNPF,cnv_amp,0.0
HNRNPF,methylation,0.0
SYDE2,mut_important,0.0
SYDE2,cnv_del,0.0
SYDE2,cnv_amp,0.0
SYDE2,methylation,0.0
SYDE1,mut_important,0.0
SYDE1,cnv_del,0.0
SYDE1,cnv_amp,0.0
SYDE1,methylation,0.0
SLC6A13,mut_important,0.0
SLC6A13,cnv_del,-7.233637e-05
SLC6A13,cnv_amp,0.0075692637
SLC6A13,methylation,0.0
EGFEM1P,mut_important,0.0
EGFEM1P,cnv_del,0.0
EGFEM1P,cnv_amp,0.0
EGFEM1P,methylation,0.0
SLC6A12,mut_important,0.0
SLC6A12,cnv_del,0.0009701774
SLC6A12,cnv_amp,0.0018861184
SLC6A12,methylation,-0.0047977837
UNC119,mut_important,0.0
UNC119,cnv_del,0.0
UNC119,cnv_amp,0.0
UNC119,methylation,0.0
GLUD2,mut_important,0.0
GLUD2,cnv_del,-2.5412614e-06
GLUD2,cnv_amp,-1.6989597e-05
GLUD2,methylation,3.387118e-05
GLUD1,mut_important,0.0
GLUD1,cnv_del,0.00027560027
GLUD1,cnv_amp,5.5047363e-05
GLUD1,methylation,6.6581656e-06
ISG20,mut_important,0.0
ISG20,cnv_del,0.0
ISG20,cnv_amp,0.0
ISG20,methylation,0.0
TADA1,mut_important,0.0
TADA1,cnv_del,0.0
TADA1,cnv_amp,0.0
TADA1,methylation,0.0
TADA3,mut_important,0.0
TADA3,cnv_del,1.2861623e-06
TADA3,cnv_amp,4.344099e-06
TADA3,methylation,1.0299408e-06
CD52,mut_important,0.0
CD52,cnv_del,0.0
CD52,cnv_amp,0.0
CD52,methylation,0.0
C9orf16,mut_important,0.0
C9orf16,cnv_del,0.0
C9orf16,cnv_amp,0.0
C9orf16,methylation,0.0
CD55,mut_important,0.0
CD55,cnv_del,0.0
CD55,cnv_amp,0.0042154863
CD55,methylation,0.0
AAR2,mut_important,0.0
AAR2,cnv_del,0.0
AAR2,cnv_amp,0.0
AAR2,methylation,0.0
CD59,mut_important,0.0
CD59,cnv_del,8.185914e-06
CD59,cnv_amp,2.584641e-06
CD59,methylation,-1.0678746e-07
UGT1A8,mut_important,0.0
UGT1A8,cnv_del,-0.001221061
UGT1A8,cnv_amp,-0.00028903646
UGT1A8,methylation,0.0
UGT1A9,mut_important,0.0
UGT1A9,cnv_del,-0.0010309597
UGT1A9,cnv_amp,-9.8179866e-05
UGT1A9,methylation,0.0
UGT1A4,mut_important,0.0
UGT1A4,cnv_del,-0.0027869218
UGT1A4,cnv_amp,-0.00013137143
UGT1A4,methylation,0.0
UGT1A5,mut_important,0.0
UGT1A5,cnv_del,-0.015340475
UGT1A5,cnv_amp,-0.002704638
UGT1A5,methylation,0.0
UGT1A6,mut_important,0.0
UGT1A6,cnv_del,-0.0064911554
UGT1A6,cnv_amp,-0.00078379153
UGT1A6,methylation,0.0
UGT1A7,mut_important,0.0
UGT1A7,cnv_del,-0.0015105738
UGT1A7,cnv_amp,-0.00023997718
UGT1A7,methylation,0.0
UGT1A1,mut_important,0.0
UGT1A1,cnv_del,-0.004336009
UGT1A1,cnv_amp,-0.00040104013
UGT1A1,methylation,0.0
UGT1A3,mut_important,0.0
UGT1A3,cnv_del,6.9767826e-05
UGT1A3,cnv_amp,-3.077297e-05
UGT1A3,methylation,0.0
SRP54,mut_important,0.0
SRP54,cnv_del,0.0
SRP54,cnv_amp,0.0
SRP54,methylation,0.0
OR2A42,mut_important,0.0
OR2A42,cnv_del,1.7478179e-07
OR2A42,cnv_amp,-1.6350214e-07
OR2A42,methylation,0.0
CD163L1,mut_important,0.0
CD163L1,cnv_del,0.0
CD163L1,cnv_amp,0.0
CD163L1,methylation,0.0
MCEE,mut_important,0.0
MCEE,cnv_del,-8.693345e-06
MCEE,cnv_amp,-1.9559118e-06
MCEE,methylation,-1.0753144e-07
LINC00885,mut_important,0.0
LINC00885,cnv_del,0.0
LINC00885,cnv_amp,0.0
LINC00885,methylation,0.0
LIMS3L,mut_important,0.0
LIMS3L,cnv_del,0.0
LIMS3L,cnv_amp,0.0
LIMS3L,methylation,0.0
PDIA6,mut_important,0.0
PDIA6,cnv_del,-0.00012376824
PDIA6,cnv_amp,0.0045094327
PDIA6,methylation,0.00019335141
MIR124-2,mut_important,0.0
MIR124-2,cnv_del,0.0
MIR124-2,cnv_amp,0.0
MIR124-2,methylation,0.0
MIR124-3,mut_important,0.0
MIR124-3,cnv_del,0.0
MIR124-3,cnv_amp,0.0
MIR124-3,methylation,0.0
PDIA3,mut_important,0.0
PDIA3,cnv_del,-0.007591016
PDIA3,cnv_amp,-2.9093491e-05
PDIA3,methylation,0.00038083346
PDIA2,mut_important,0.0
PDIA2,cnv_del,0.0
PDIA2,cnv_amp,0.0
PDIA2,methylation,0.0
DACH1,mut_important,0.0
DACH1,cnv_del,0.0
DACH1,cnv_amp,0.0
DACH1,methylation,0.0
DACH2,mut_important,0.0
DACH2,cnv_del,0.0
DACH2,cnv_amp,0.0
DACH2,methylation,0.0
CD160,mut_important,0.0
CD160,cnv_del,0.0
CD160,cnv_amp,0.0
CD160,methylation,0.0
CD163,mut_important,0.0
CD163,cnv_del,0.0
CD163,cnv_amp,0.0
CD163,methylation,0.0
SLC11A1,mut_important,0.0
SLC11A1,cnv_del,2.2843571e-07
SLC11A1,cnv_amp,-6.16572e-08
SLC11A1,methylation,0.0
TTC21B,mut_important,0.0
TTC21B,cnv_del,0.0
TTC21B,cnv_amp,0.0
TTC21B,methylation,0.0
CD164,mut_important,0.0
CD164,cnv_del,-0.0013221191
CD164,cnv_amp,0.0004395754
CD164,methylation,0.0
TTC21A,mut_important,0.0
TTC21A,cnv_del,0.0
TTC21A,cnv_amp,0.0
TTC21A,methylation,0.0
KDM8,mut_important,0.0
KDM8,cnv_del,0.0
KDM8,cnv_amp,0.0
KDM8,methylation,0.0
TSGA13,mut_important,0.0
TSGA13,cnv_del,0.0
TSGA13,cnv_amp,0.0
TSGA13,methylation,0.0
SPATA9,mut_important,0.0
SPATA9,cnv_del,0.0
SPATA9,cnv_amp,0.0
SPATA9,methylation,0.0
SPATA8,mut_important,0.0
SPATA8,cnv_del,0.0
SPATA8,cnv_amp,0.0
SPATA8,methylation,0.0
ZFP57,mut_important,0.0
ZFP57,cnv_del,8.120795e-06
ZFP57,cnv_amp,-2.7688066e-06
ZFP57,methylation,0.0
SPATA3,mut_important,0.0
SPATA3,cnv_del,0.0
SPATA3,cnv_amp,0.0
SPATA3,methylation,0.0
SPATA2,mut_important,0.0
SPATA2,cnv_del,4.0038676e-06
SPATA2,cnv_amp,-2.8770866e-05
SPATA2,methylation,2.8450015e-06
SPATA1,mut_important,0.0
SPATA1,cnv_del,0.0
SPATA1,cnv_amp,0.0
SPATA1,methylation,0.0
AARD,mut_important,0.0
AARD,cnv_del,0.0
AARD,cnv_amp,0.0
AARD,methylation,0.0
SPATA6,mut_important,0.0
SPATA6,cnv_del,0.0
SPATA6,cnv_amp,0.0
SPATA6,methylation,0.0
SPATA5,mut_important,0.0
SPATA5,cnv_del,0.0
SPATA5,cnv_amp,0.0
SPATA5,methylation,0.0
SPATA4,mut_important,0.0
SPATA4,cnv_del,0.0
SPATA4,cnv_amp,0.0
SPATA4,methylation,0.0
CEL,mut_important,0.0
CEL,cnv_del,0.0013714848
CEL,cnv_amp,0.0012203751
CEL,methylation,0.0
PABPN1L,mut_important,0.0
PABPN1L,cnv_del,-0.009620254
PABPN1L,cnv_amp,0.0006453943
PABPN1L,methylation,0.0
HIST1H4J,mut_important,0.0
HIST1H4J,cnv_del,0.0
HIST1H4J,cnv_amp,0.0
HIST1H4J,methylation,0.0
HBA2,mut_important,0.0
HBA2,cnv_del,-2.6101188e-05
HBA2,cnv_amp,0.00026880487
HBA2,methylation,0.0
DLEC1,mut_important,0.0
DLEC1,cnv_del,0.0
DLEC1,cnv_amp,0.0
DLEC1,methylation,0.0
ADIPOQ,mut_important,0.0
ADIPOQ,cnv_del,0.0004057424
ADIPOQ,cnv_amp,0.00085687684
ADIPOQ,methylation,0.0
HKDC1,mut_important,0.0
HKDC1,cnv_del,0.0063518384
HKDC1,cnv_amp,0.0010994701
HKDC1,methylation,0.0
ITPKC,mut_important,0.0
ITPKC,cnv_del,-0.0063621798
ITPKC,cnv_amp,0.04105527
ITPKC,methylation,-0.005830422
CRBN,mut_important,0.0
CRBN,cnv_del,0.0
CRBN,cnv_amp,0.0
CRBN,methylation,0.0
OR9I1,mut_important,0.0
OR9I1,cnv_del,1.2278274e-06
OR9I1,cnv_amp,1.9693418e-08
OR9I1,methylation,0.0
LOC145783,mut_important,0.0
LOC145783,cnv_del,0.0
LOC145783,cnv_amp,0.0
LOC145783,methylation,0.0
JRKL,mut_important,0.0
JRKL,cnv_del,0.0
JRKL,cnv_amp,0.0
JRKL,methylation,0.0
CYP4F22,mut_important,0.0
CYP4F22,cnv_del,0.0
CYP4F22,cnv_amp,0.0
CYP4F22,methylation,0.0
MUC2,mut_important,0.0
MUC2,cnv_del,8.087162e-05
MUC2,cnv_amp,7.5566327e-06
MUC2,methylation,-0.00021793149
MUC1,mut_important,0.0
MUC1,cnv_del,0.0
MUC1,cnv_amp,0.0
MUC1,methylation,0.0
MUC7,mut_important,0.0
MUC7,cnv_del,0.00016440336
MUC7,cnv_amp,-0.00018630712
MUC7,methylation,0.0
MUC6,mut_important,0.0
MUC6,cnv_del,0.0
MUC6,cnv_amp,0.0
MUC6,methylation,0.0
KCNF1,mut_important,0.0
KCNF1,cnv_del,0.0
KCNF1,cnv_amp,0.0
KCNF1,methylation,0.0
MUC4,mut_important,0.0
MUC4,cnv_del,0.0
MUC4,cnv_amp,0.0
MUC4,methylation,0.0
PTRH2,mut_important,0.0
PTRH2,cnv_del,0.0
PTRH2,cnv_amp,0.0
PTRH2,methylation,0.0
PTRH1,mut_important,0.0
PTRH1,cnv_del,0.0
PTRH1,cnv_amp,0.0
PTRH1,methylation,0.0
NUP54,mut_important,0.0
NUP54,cnv_del,-0.00010661471
NUP54,cnv_amp,-8.893215e-05
NUP54,methylation,0.0
PHKG1,mut_important,0.0
PHKG1,cnv_del,4.7099726e-05
PHKG1,cnv_amp,-2.3478653e-06
PHKG1,methylation,-0.00015036979
CTBP1,mut_important,0.0
CTBP1,cnv_del,-0.010497069
CTBP1,cnv_amp,0.004447099
CTBP1,methylation,0.000989048
CTBP2,mut_important,0.0
CTBP2,cnv_del,-0.00039410574
CTBP2,cnv_amp,-0.00084969815
CTBP2,methylation,-0.00065441296
TSG101,mut_important,0.0
TSG101,cnv_del,-0.00038215672
TSG101,cnv_amp,-0.00016820263
TSG101,methylation,2.0317826e-05
GOLGA8T,mut_important,0.0
GOLGA8T,cnv_del,0.0
GOLGA8T,cnv_amp,0.0
GOLGA8T,methylation,0.0
GTF3C3,mut_important,0.0
GTF3C3,cnv_del,0.0
GTF3C3,cnv_amp,0.0
GTF3C3,methylation,0.0
MFSD10,mut_important,0.0
MFSD10,cnv_del,0.0
MFSD10,cnv_amp,0.0
MFSD10,methylation,0.0
GTF3C1,mut_important,0.0
GTF3C1,cnv_del,0.0
GTF3C1,cnv_amp,0.0
GTF3C1,methylation,0.0
MFSD12,mut_important,0.0
MFSD12,cnv_del,0.0
MFSD12,cnv_amp,0.0
MFSD12,methylation,0.0
GTF3C6,mut_important,0.0
GTF3C6,cnv_del,0.0
GTF3C6,cnv_amp,0.0
GTF3C6,methylation,0.0
GTF3C5,mut_important,0.0
GTF3C5,cnv_del,0.0
GTF3C5,cnv_amp,0.0
GTF3C5,methylation,0.0
GTF3C4,mut_important,0.0
GTF3C4,cnv_del,0.0
GTF3C4,cnv_amp,0.0
GTF3C4,methylation,0.0
OR5D13,mut_important,0.0
OR5D13,cnv_del,6.423917e-07
OR5D13,cnv_amp,2.9312168e-06
OR5D13,methylation,0.0
CD99L2,mut_important,0.0
CD99L2,cnv_del,-1.5570091e-06
CD99L2,cnv_amp,-6.959519e-07
CD99L2,methylation,9.230255e-07
OR5D14,mut_important,0.0
OR5D14,cnv_del,-4.7423998e-07
OR5D14,cnv_amp,1.394046e-06
OR5D14,methylation,0.0
OR5D16,mut_important,0.0
OR5D16,cnv_del,1.1044402e-08
OR5D16,cnv_amp,-6.090667e-08
OR5D16,methylation,0.0
SRFBP1,mut_important,0.0
SRFBP1,cnv_del,0.0
SRFBP1,cnv_amp,0.0
SRFBP1,methylation,0.0
GAR1,mut_important,0.0
GAR1,cnv_del,0.0
GAR1,cnv_amp,0.0
GAR1,methylation,0.0
ASB16-AS1,mut_important,0.0
ASB16-AS1,cnv_del,0.0
ASB16-AS1,cnv_amp,0.0
ASB16-AS1,methylation,0.0
DNASE1L1,mut_important,0.0
DNASE1L1,cnv_del,0.0
DNASE1L1,cnv_amp,0.0
DNASE1L1,methylation,0.0
DNASE1L2,mut_important,0.0
DNASE1L2,cnv_del,0.0
DNASE1L2,cnv_amp,0.0
DNASE1L2,methylation,0.0
DNASE1L3,mut_important,0.0
DNASE1L3,cnv_del,0.0
DNASE1L3,cnv_amp,0.0
DNASE1L3,methylation,0.0
EPS15L1,mut_important,0.0
EPS15L1,cnv_del,5.9243507e-06
EPS15L1,cnv_amp,-7.6230126e-06
EPS15L1,methylation,-3.519338e-07
GART,mut_important,0.0
GART,cnv_del,7.250876e-05
GART,cnv_amp,0.00012109667
GART,methylation,1.1728615e-05
HPDL,mut_important,0.0
HPDL,cnv_del,0.0
HPDL,cnv_amp,0.0
HPDL,methylation,0.0
ZEB2,mut_important,0.0
ZEB2,cnv_del,0.0
ZEB2,cnv_amp,0.0
ZEB2,methylation,0.0
ATAD5,mut_important,0.0
ATAD5,cnv_del,0.0
ATAD5,cnv_amp,0.0
ATAD5,methylation,0.0
TP53I13,mut_important,0.0
TP53I13,cnv_del,0.0
TP53I13,cnv_amp,0.0
TP53I13,methylation,0.0
ATAD1,mut_important,0.0
ATAD1,cnv_del,0.0
ATAD1,cnv_amp,0.0
ATAD1,methylation,0.0
KRTAP10-9,mut_important,0.0
KRTAP10-9,cnv_del,0.0
KRTAP10-9,cnv_amp,0.0
KRTAP10-9,methylation,0.0
ATAD2,mut_important,0.0
ATAD2,cnv_del,0.0
ATAD2,cnv_amp,0.0
ATAD2,methylation,0.0
TCIRG1,mut_important,0.0
TCIRG1,cnv_del,-0.005412452
TCIRG1,cnv_amp,0.011860604
TCIRG1,methylation,0.022399893
FRAT1,mut_important,0.0
FRAT1,cnv_del,-0.00011867813
FRAT1,cnv_amp,1.2116076e-05
FRAT1,methylation,0.00011867914
FRAT2,mut_important,0.0
FRAT2,cnv_del,0.024729634
FRAT2,cnv_amp,0.0010546648
FRAT2,methylation,5.077731e-06
SIGIRR,mut_important,0.0
SIGIRR,cnv_del,0.0
SIGIRR,cnv_amp,0.0
SIGIRR,methylation,0.0
C22orf23,mut_important,0.0
C22orf23,cnv_del,0.0
C22orf23,cnv_amp,0.0
C22orf23,methylation,0.0
CD40LG,mut_important,0.0
CD40LG,cnv_del,0.011793893
CD40LG,cnv_amp,-0.0017196238
CD40LG,methylation,0.0
SC5D,mut_important,0.0
SC5D,cnv_del,2.8571052e-05
SC5D,cnv_amp,-1.7648914e-07
SC5D,methylation,-6.644635e-08
MTIF3,mut_important,0.0
MTIF3,cnv_del,0.0
MTIF3,cnv_amp,0.0
MTIF3,methylation,0.0
MTIF2,mut_important,0.0
MTIF2,cnv_del,0.0
MTIF2,cnv_amp,0.0
MTIF2,methylation,0.0
ATE1,mut_important,0.0
ATE1,cnv_del,0.0
ATE1,cnv_amp,0.0
ATE1,methylation,0.0
ELMSAN1,mut_important,0.0
ELMSAN1,cnv_del,0.0
ELMSAN1,cnv_amp,0.0
ELMSAN1,methylation,0.0
AIG1,mut_important,0.0
AIG1,cnv_del,0.0
AIG1,cnv_amp,0.0
AIG1,methylation,0.0
NAPB,mut_important,0.0
NAPB,cnv_del,0.0
NAPB,cnv_amp,0.0
NAPB,methylation,0.0
SCN11A,mut_important,0.0
SCN11A,cnv_del,0.0
SCN11A,cnv_amp,0.0
SCN11A,methylation,0.0
ENOPH1,mut_important,0.0
ENOPH1,cnv_del,-2.3969471e-05
ENOPH1,cnv_amp,8.1802364e-07
ENOPH1,methylation,-3.3327532e-07
CALB2,mut_important,0.0
CALB2,cnv_del,0.0
CALB2,cnv_amp,0.0
CALB2,methylation,0.0
CALB1,mut_important,0.0
CALB1,cnv_del,-1.4868746e-06
CALB1,cnv_amp,-0.0013254948
CALB1,methylation,-0.00012472243
AKNAD1,mut_important,0.0
AKNAD1,cnv_del,0.0
AKNAD1,cnv_amp,0.0
AKNAD1,methylation,0.0
COX19,mut_important,0.0
COX19,cnv_del,-5.970145e-05
COX19,cnv_amp,2.6127293e-05
COX19,methylation,-0.00014921889
LINC00485,mut_important,0.0
LINC00485,cnv_del,0.0
LINC00485,cnv_amp,0.0
LINC00485,methylation,0.0
ERVK13-1,mut_important,0.0
ERVK13-1,cnv_del,0.0
ERVK13-1,cnv_amp,0.0
ERVK13-1,methylation,0.0
FAM20A,mut_important,0.0
FAM20A,cnv_del,0.0
FAM20A,cnv_amp,0.0
FAM20A,methylation,0.0
FAM20B,mut_important,0.0
FAM20B,cnv_del,0.0
FAM20B,cnv_amp,0.0
FAM20B,methylation,0.0
FAM20C,mut_important,0.0
FAM20C,cnv_del,0.0
FAM20C,cnv_amp,0.0
FAM20C,methylation,0.0
